entity,category1,category2,percent1,percent2,sentence,entity_start,entity_end
emü,ORG,O,75,25,"määruse ( EMÜ ) nr 3763/91 artikli 4 kohaldamisel on tarvis kindlaks määrata ühendusest pärit puhtatõuliste tõuhobuste arv , kelle jaoks antakse abi Prantsuse ülemeredepartemangude tootmisvõimsuse arendamiseks ;",10,13
emü,ORG,O,75,25,"selline abi tuleb kindlaks määrata , võttes arvesse määruse ( EMÜ ) nr 3763/91 artikli 4 lõikes 3 sätestatud kriteeriume ;",62,65
emü,ORG,O,75,25,"teatavate põllumajandustoodete Prantsuse ülemeredepartemangudesse tarnimise kava üldised üksikasjalikud rakenduseeskirjad on sätestatud komisjoni määruses ( EMÜ ) nr 131/92 , 4 muudetud määrusega ( EMÜ ) nr 2132/92 ; 5 asjakohane on sätestada täiendavad üksikasjalikud eeskirjad kooskõlas kabjaliste sektoris kehtivate kaubandustavadega , pidades eriti silmas abisertifikaatide kehtivusaega ja tagatiste suurust , mis kindlustab ettevõtjate kohustuste täitmise ;",157,160
emü,ORG,O,75,25,"teatavate põllumajandustoodete Prantsuse ülemeredepartemangudesse tarnimise kava üldised üksikasjalikud rakenduseeskirjad on sätestatud komisjoni määruses ( EMÜ ) nr 131/92 , 4 muudetud määrusega ( EMÜ ) nr 2132/92 ; 5 asjakohane on sätestada täiendavad üksikasjalikud eeskirjad kooskõlas kabjaliste sektoris kehtivate kaubandustavadega , pidades eriti silmas abisertifikaatide kehtivusaega ja tagatiste suurust , mis kindlustab ettevõtjate kohustuste täitmise ;",198,201
emü,ORG,O,75,25,"abisumma ümberarvestamisel riigi vääringusse oleks rakendusjuht päev , mil abisertifikaat on esitatud sihtkoha pädevale asutusele vastavalt määruse ( EMÜ ) nr 131/92 artikli 3 lõikele 6 , ilma et see piiraks eelneva kindlaksmääramise võimalust , mis on sätestatud komisjoni 28. detsembri 1992. aasta määruse ( EMÜ ) nr 3819/92 ( põllumajanduslike ümberarvestuskursside kindlaksmääramise ja kohaldamise üksikasjalike eeskirjade kohta ) 6 artiklites 8-12 ;",150,153
emü,ORG,O,75,25,"abisumma ümberarvestamisel riigi vääringusse oleks rakendusjuht päev , mil abisertifikaat on esitatud sihtkoha pädevale asutusele vastavalt määruse ( EMÜ ) nr 131/92 artikli 3 lõikele 6 , ilma et see piiraks eelneva kindlaksmääramise võimalust , mis on sätestatud komisjoni 28. detsembri 1992. aasta määruse ( EMÜ ) nr 3819/92 ( põllumajanduslike ümberarvestuskursside kindlaksmääramise ja kohaldamise üksikasjalike eeskirjade kohta ) 6 artiklites 8-12 ;",310,313
emü,ORG,O,75,25,"Määruse ( EMÜ ) nr 3763/91 artikli 4 lõikes 1 sätestatud abi ühendusest pärit tõupuhaste tõuhobuste tarnimiseks Prantsuse ülemeredepartemangudesse , samuti loomade arv , kelle jaoks abi antakse , on kindlaks määratud käesoleva määruse lisas .",10,13
emü,ORG,O,75,25,a ) annab välja määruse ( EMÜ ) nr 131/92 artikli 3 lõikes 1 nimetatud abisertifikaadi ja,26,29
emü,ORG,O,75,25,"Kohaldatakse määruse ( EMÜ ) nr 131/92 sätteid , välja arvatud artikli 3 lõige 4.",23,26
emü,ORG,O,75,25,"Olenemata määruse ( EMÜ ) nr 131/92 artikli 3 lõikest 4 , on abisumma riigi omavääringusse ümberarvestamisel kohaldatav kurss abisertifikaadi sihtkoha pädevale asutusele esitamise kuupäeval kehtiv põllumajanduslik ümberarvestuskurss .",20,23
emü,ORG,O,75,25,NÕUKOGU DIREKTIIV 86/378 / EMÜ,27,30
emü,ORG,O,75,25,"võttes arvesse nõukogu 17. detsembri 1992. aasta direktiivi 92/118 / EMÜ , milles sätestatakse selliste toodete ühendusesisest kaubandust ja ühendusse importimist reguleerivad loomade ja inimeste terviseohutuse nõuded , mille suhtes ei kohaldata direktiivi 89/662 / EMÜ A lisa I peatükis ja nakkusetekitajate puhul direktiivis 90/425 / EMÜ osutatud ühenduse erieeskirjades sätestatud nõudeid , 1 viimati muudetud direktiiviga 96/90 / EÜ , 2 eriti selle artikli 10 lõike 2 punkti c ja lõike 3 punkti a ,",266,269
mclaren,ORG,O,75,25,"McLareni puhul on neid tulnud kaua oodata ning võib öelda , et loodetavasti mitte liiga kaua .",0,8
mclaren,ORG,O,75,25,"McLaren ei pea tegema muud , kui ainult võtma Mika õlgadelt kogu liigse koormuse , kuna praegu peituvad kõige taga hingelised mured .",0,7
mclaren,ORG,O,75,25,"McLarenite etapivõidud on küll saavutatud märksa lühema ajavahemiku jooksul : Ferrari on F1-s olnud selle algusaegadest alates [ 1950 ] , kuid McLareni võistkond ühines vormeliga alles 1966.",0,10
mclaren,ORG,O,75,25,"Kimi Räikkönen McLaren Mercedes + 1,090",15,22
mclaren,ORG,O,75,25,"David Coulthard McLaren Mercedes + 1,528",16,23
mclaren,ORG,O,75,25,"Belgia Spas imestasid ju kõik , kuidas Coulthardil lasti võistlus võita , kui Häkkinen oli ja on endiselt just see McLareni sõitja , kes võib võita maailmameistritiitli .",115,123
mclaren,ORG,O,75,25,"Möödunud nädalal teatas McLareni võistkonna juht Ron Dennis viimaks , et edaspidi on David Coulthardi ülesanne toetada Mika Häkkineni tema jõupingutustes maailmameistritiitli saavutamiseks .",24,32
mclaren,ORG,O,75,25,"Kuid sellest ei piisa , et võidelda McLareni vastu .",36,44
mclaren,ORG,O,75,25,"Ferrari võitleb küll auhinnakohtade pärast , kuid võit eeldaks Häkkineni ebaõnnestumist või McLareni puudulikku usaldusväärsust .",92,100
mclaren,ORG,O,75,25,"Kui järgmise nädala eelsõit toimub samasugustes ilmaoludes , võime kiruda : miks ei rakendanud McLaren neid ettekirjutusi juba varem .",95,102
mclaren,ORG,O,75,25,Eeloleval nädalavahetusel Monzas sihib McLaren lisaks etapivõidule ka ühte Ferrari käes olevat rekordit .,39,46
mclaren,ORG,O,75,25,"Hetkel on Ferrari ees 131 etapivõiduga , kuid McLaren on tihedalt kannul : DC või Häkkineni õnnestumise korral oleks tulemus Maranello tiimiga võrdne .",46,53
mclaren,ORG,O,75,25,"McLarenite etapivõidud on küll saavutatud märksa lühema ajavahemiku jooksul : Ferrari on F1-s olnud selle algusaegadest alates [ 1950 ] , kuid McLareni võistkond ühines vormeliga alles 1966.",143,151
mclaren,ORG,O,75,25,"Seega on McLaren osalenud vaid 505-l etapil , Ferrari aga 632-l .",9,16
mclaren,ORG,O,75,25,"Jaguari tiim teatas eile hilisõhtul , et alates augustist 2002 töötab McLareni tehnikadirektor Adrian Newey Jaguaris .",70,78
mclaren,ORG,O,75,25,Newey lubab olla kuni töökoha vahetuseni lojaalne McLareni vastu ning võta osa ka McLareni 2002. aasta auto loomisest .,50,58
mclaren,ORG,O,75,25,Newey lubab olla kuni töökoha vahetuseni lojaalne McLareni vastu ning võta osa ka McLareni 2002. aasta auto loomisest .,82,90
mclaren,ORG,O,75,25,Newey töötas Williamsis enne McLarenit ning Williams oli tema ajal väga edukas .,29,38
mclaren,ORG,O,75,25,"See aasta on meie eesmärk olla veelgi edukamad kui eelmisel aastal ning seega tahame tugevat konkurentsi pakkuda Ferrarile ja McLarenile . """,126,136
mclaren,ORG,O,75,25,"Kaks etappi enne MM-võistluste lõppu on Mika Häkkinenil ( McLaren ) 62 , Eddie Irvine ' il ( Ferrari ) 60 , Heinz-Harald Frentzenil ( Jordan ) 50 ja David Coulthardil ( McLaren ) 48 punkti .",58,65
mclaren,ORG,O,75,25,"Kaks etappi enne MM-võistluste lõppu on Mika Häkkinenil ( McLaren ) 62 , Eddie Irvine ' il ( Ferrari ) 60 , Heinz-Harald Frentzenil ( Jordan ) 50 ja David Coulthardil ( McLaren ) 48 punkti .",169,176
mclaren,ORG,O,75,25,"Esimese etapi ebaõnnestumist püüab parandada Kimi Räikkönen , kelle McLaren oli küll 0,11 sekundit aeglasem kui Montoya sõiduvahend , kuid samas õnnestus 0,438 sekundi võrra nobedam olla meeskonnakaalsasest David Coulthardist McLarenid pääsevad pühapäeval rajale kohtadelt 5. ja 9.",226,235
nba,ORG,O,75,25,"Kingsi ridadesse kuulub ka lühikest aega NBA-s mänginud Torgeir Bryn ( 37 , 207 ) .",41,46
nba,ORG,O,75,25,"aga enne sügist ühtegi nbad välja ei tule , jah ?",23,27
nba,ORG,O,75,25,"NBAsid pole jah enne sügist mõtet oodata , oktoobris peaks vist esimene ilmuma .",0,6
nba,ORG,O,75,25,"NBA juurde tagasi . """,0,3
nba,ORG,O,75,25,""" Šaras eelistab täna juba NBA-d .",27,32
nba,ORG,O,75,25,"Korvpalliliiga NBA veebilehe toimetaja halenaljaka vea tulemusena kuulus legendaaarne Michael Jordan umbes 90 minutit mängijana Washington Wizardsi koosseissu , vahendab Sportnet .",15,18
nba,ORG,O,75,25,"Ehkki sealt pärineb Leedu meeldejääv 94 : 90 võit USA üle , kus Jasikevicius mängis lõpuminuteil üksi üle terve NBA ässadest koostatud tiimi .",112,115
nba,ORG,O,75,25,"Jasikeviciuselt on viimastel aastatel lõputult küsitud NBA-sse siirdumise kohta . """,55,62
nba,ORG,O,75,25,"Paljud eurooplased on käinud maitsmas NBA unistust ning leidnud , et see on müüt .",38,41
nba,ORG,O,75,25,Euroopa korvpalli tase läheneb üha NBA-le .,35,41
nba,ORG,O,75,25,Nii 2002. aasta MM-il kui ka mullu Ateena olümpial sai NBA heatasemelistest proffidest koostatud USA kolm kaotust ning leppis vastavalt kuuenda ja kolmanda kohaga .,55,58
nba,ORG,O,75,25,"Šaras ütles pärast Ateenat tõsisel ilmel , et pole NBA klubidelt pakkumisi saanud . """,51,54
nba,ORG,O,75,25,"Rahvusvaheliste reeglite järgi peetavas mängus on Jasikevicius tõesti oma sõiduvees , kuid NBA-s läheb tal raskeks , "" arvas Brown . """,91,96
nba,ORG,O,75,25,"NBA-s ei saa ta teha paljusid asju , mida FIBA reeglitega mängus saab .",0,5
nba,ORG,O,75,25,"NBA-s on väga palju üks-üks , kaks-kaks mängu , loeb võimas füüsis ning see pole Jasikeviciuse tugevaim külg . """,0,5
nba,ORG,O,75,25,NBA pole minu vastu seni tundnud mingit huvi .,0,3
nba,ORG,O,75,25,"Nii kaua , kuni nad seal ise teavad , mida teevad , arvan , et mul pole eeldusi NBA-s mängimiseks , "" torkas 193 cm pikkune leedulane sarkastiliselt .",80,85
nba,ORG,O,75,25,Jasikeviciust jahtivat koguni kümme NBA klubi .,36,39
nba,ORG,O,75,25,"Seetõttu ootab ta otsustega juuli alguseni , kui selgub , mis NBA-st saab .",62,68
riigikogu,ORG,O,75,25,"Riigikogu võib ükskõik kui põhjalikult 1996. aasta riigieelarvet arutada , tõsta arvusid ühest lahtrist teise , kuid sellest kulude ja tulude kümnemiljardiline üldsumma ei muutu .",0,9
riigikogu,ORG,O,75,25,Skandaalne telesaatejuht Peeter Võsa kandideerib riigikogu märtsivalimistel Isamaa ja Res Publica Liidu nimekirjas Tartu- ja Jõgevamaal sarnaselt tolle partei ühe esinumbri Ene Ergmaga .,49,58
riigikogu,ORG,O,75,25,13.02.1996 Riigikogu moodustas erikomisjoni rublamüügi asjaolude väljaselgitamiseks .,11,20
riigikogu,ORG,O,75,25,"27.03.1996 Riigiprokuröri asetäitja Alar Kirs kirjutas alla taotlusele , milles tehti õiguskantslerile ettepanek võtta riigikogu liige Heiki Kranich kriminaalvastutusele .",119,128
riigikogu,ORG,O,75,25,5.04.1996 Õiguskantsler Eerik-Juhan Truuväli tegi riigikogule ettepaneku võtta riigikogu liige Heiki Kranich kriminaalvastutusele,79,88
riigikogu,ORG,O,75,25,"29.04.1996 Esimese riigikogu liikmena kaotas saadikupuutumatuse Heiki Kranich , keda keskuurimisbüroo süüdistas ametiseisundi kuritarvitamises .",19,28
riigikogu,ORG,O,75,25,"Mõõdukad esitavad täna riigikogule seaduseelnõu , mis erinevalt kaksikliidu kavast tõstaks keskmist vanaduspensioni juba 1. aprillist 200 krooni võrra .",23,34
riigikogu,ORG,O,75,25,"Alates veebruarist käivitub eelnõude kooskõlastamise infosüsteem ehk eÕigus , mille kaudu menetletakse edaspidi seaduste , riigikogu otsuste ja valitsuse määruste eelnõud .",123,132
riigikogu,ORG,O,75,25,"Niigi nõtkuvate jalgadega riigitelevisiooni kaela riputas uue veskikivi riigikogu , vähendades eelarvest eraldatavat summat .",72,81
riigikogu,ORG,O,75,25,"Riigikogu esimees Toomas Savi kutsus 50 riigikogu liikme ettepanekul kokku parlamendi erakorralise istungjärgu , kus arutatakse põhiseaduse muutmist omavalitsuste volituste pikendamiseks .",40,49
riigikogu,ORG,O,75,25,Päevakorras on 40 riigikogu liikme algatatud põhiseaduse muutmise seaduse eelnõu kohaliku omavalitsuse volikogu valimiseks neljaks aastaks .,18,27
riigikogu,ORG,O,75,25,"Põhiseadust saab muuta rahvahääletusel , riigikogu kahe järjestikuse koosseisu poolt või riigikogu poolt kiireloomulisena .",41,50
riigikogu,ORG,O,75,25,"Põhiseadust saab muuta rahvahääletusel , riigikogu kahe järjestikuse koosseisu poolt või riigikogu poolt kiireloomulisena .",89,98
riigikogu,ORG,O,75,25,Muutmise viisi valib riigikogu kolmandal lugemisel .,21,30
riigikogu,ORG,O,75,25,"On kahetsusväärne , et Keskerakond on lihtsalt mõne kuu inimesi lollitanud ja topeltmängu mänginud , omamata tegelikku tahet 68 riigikogu liikme toetusega kandidaati leida , "" ütles Veskimägi .",128,137
riigikogu,ORG,O,75,25,"Arnold Rüütel oli valitud riigikokku Võru- , Valga- ja Põlvamaalt , riigipea ametis oli tal tihe ja sõbralik side meie maakonnaga .",26,36
riigikogu,ORG,O,75,25,"Näen oma peaülesandena hoida ja jätkata kõike senitehtud vajalikku ning ühiselt TALO-ga ja mõistvas koostöös kultuuriministeeriumi , vabariigi valitsuse ja riigikoguga tagada teatrite edukaks tegevuseks vajalikud materiaalsed tingimused .",156,167
riigikogu,ORG,O,75,25,"Kõigil valijail on juba esmaspäeval , Eesti riigi sünnipäeval võimalus anda oma hääl lemmikpoliitiku eest , sest siis algab kolmapäevani kestev riigikogu valimiste eelhääletus .",144,153
riigikogu,ORG,O,75,25,"Eelhääletamise võimalust peaksid kasutama kõik need , kes tahavad riigikogu uue koosseisu kujundamisel kaasa rääkida , kuid ei viibi 2. märtsil kas Eestis või seal , kuhu nad on sisse kirjutatud .",66,75
riigikogu,ORG,O,75,25,Riigikogu eraldas tänavu Tartu lennujaama Ülenurmelt Raadile toomiseks 10 miljonit krooni .,0,9
riigikogu,ORG,O,75,25,"Ma pole saanud veel kuu aegagi riigikogus olla , et asuda kaitsma lasnamäelaste huve , kui loen lehest ( "" Valimisbussid 37 , 65 ja 66 võetakse käigust maha "" , Eesti Päevaleht Tallinn , 4.3 ) linnaametnike vastutustundetut avaldust Lasnamäe siseliinide tegevuse lõpetamisest .",31,41
riigikogu,ORG,O,75,25,"Pärnust poolsada kilomeetrit Valga poole laguneb tee ääres aastatel 1802-1803 raudkividest laotud Voltveti kõrtsi hoone , mille kui ehitismälestise eest kostis üleeile riigikogu kõnetoolist sotsiaaldemokraat Mark Soosaar , kirjutab Pärnu Postimees .",168,177
riigikogu,ORG,O,75,25,aga kõige suuremad röövlid on ju riigikogudes ja muudel kõrgetel kohtadel .,33,45
riigikogu,ORG,O,75,25,"Õiguskomisjoni esimees avaldas arvamust , et riigikogu menetluses olev presidendi otsevalimisi seadustav eelnõu ei saa 13. juuniks nii küpseks , et seda võiks rahvahääletusele panna .",45,54
riigikogu,ORG,O,75,25,"Reformierakonna aseesimehe väitel ei anna poliitikule enda nimel tšekkide jagamise õigust see , et ta on riigikogus aidanud kaasa mõne ettepaneku läbiminekule .",105,115
riigikogu,ORG,O,75,25,"Seetõttu võttis riigikogu 20. jaanuaril 1993 vastu otsuse , mille alusel moodustati riiklik VEB-Fond , kuhu koondati nõuded VEB-i vastu .",16,25
riigikogu,ORG,O,75,25,"Riigikogu sotsiaalkomisjoni aseesimehe Kadi Pärnitsa hinnangul aitaks tööõnnetuste tõusu peatada nõukogudeaegse süsteemi väljavahetamine , kuid sotsiaalminister Jaak Aab pole siiani lubatud tööõnnetus-ja kutsehaiguskindlustuse eelnõu riigikokku toonud .",234,244
riigikogu,ORG,O,75,25,"Riigikogu tollitariifide eelnõu , eelarve ja muude eelnõude menetlemisest on ju teada , et parlamendi töötempot ei saa täpselt prognoosida .",0,9
riigikogu,ORG,O,75,25,"Suuremad erakonnad on juba käivitanud või lähipäevil käivitamas märtsis toimuvate riigikogu valimiste eelset kampaaniat , eelkampaania on plaanis parteidel lõpetada jõuludeks .",82,91
riigikogu,ORG,O,75,25,Riigikogu riigikaitsekomisjon toetas täna kindralmajor Ants Laaneotsa kandidatuuri kaitseväe juhataja ametikohale .,0,9
riigikogu,ORG,O,75,25,Riigikogu pressiesindaja sõnul toetas riigikaitsekomisjon Laaneotsa kandidatuuri konsensuslikult .,0,9
riigikogu,ORG,O,75,25,"Riigikogu otsuse eelnõu läheb lõpphääletusele homme , 5. detsembril .",0,9
riigikogu,ORG,O,75,25,Kaitseväe juhataja kandidaat vajab ametisse nimetamiseks riigikogu poolthäälteenamust .,57,66
riigikogu,ORG,O,75,25,Vastavalt riigikogu kodukorrale on hääletus salajane .,10,19
riigikogu,ORG,O,75,25,Senise kaitseväe juhataja viitseadmiral Tarmo Kõutsi vabastas riigikogu ametist 14. novembril .,62,71
riigikogu,ORG,O,75,25,Riigikogul oli kohe algul aega enda pensioni kinnitamiseks .,0,10
riigikogu,ORG,O,75,25,"Möödunud suvel purjuspäi autosid mõlkinud riigikogu Keskfraktsiooni liige Kalev Kallo kinnitas esmaspäeval halduskohtus , et ta pole pärast juhtunut grammigi alkoholi pruukinud ega pruugi enam kunagi .",42,51
riigikogu,ORG,O,75,25,"Riigikogu esimees Ene Ergma andis täna riigikogule juhatuse ja kõikide parlamendi fraktsioonide heakskiidul üle riigikogu liikme staatuse eelnõu , mis määratleb täpsemalt saadiku volitused ja kohustused .",39,50
riigikogu,ORG,O,75,25,"Riigikogu esimees Ene Ergma andis täna riigikogule juhatuse ja kõikide parlamendi fraktsioonide heakskiidul üle riigikogu liikme staatuse eelnõu , mis määratleb täpsemalt saadiku volitused ja kohustused .",112,121
riigikogu,ORG,O,75,25,Eelnõu võimaldab juba järgmisesse riigikogu koosseisu valitavatel saadikutel endale riigi kulul palgata ühe abilise .,34,43
riigikogu,ORG,O,75,25,Täna tuleb saadikul oma ametipalgast 30 % suuruse esindustasu saamiseks esitada riigikogu kantseleile kulusid tõstavad dokumendid .,80,89
riigikogu,ORG,O,75,25,Ergma sõnul muudeti riigikogu kodukorda viimati 2003. aastal ning toonased muudatused rakendusid hästi ellu .,20,29
riigikogu,ORG,O,75,25,Pensionitõusuks vajalik eelnõu peaks riigikogusse jõudma veel sellel aastal .,37,49
riigikogu,ORG,O,75,25,"Haridusministeerium kaalub , kas teha võro keel Võrumaa koolides kohustuslikuks õppeaineks , ütles haridusminister Tõnis Lukas eile riigikogus .",132,142
riigikogu,ORG,O,75,25,Riigikogu tõstis trahvimäära .,0,9
riigikogu,ORG,O,75,25,Riigikogu tõstis eile kohtu poolt väljamõistetava maksimaalse rahatrahvi suuruse 900 päevapalgalt 4000-ni .,0,9
riigikogu,ORG,O,75,25,"Nõmme halduskogu esimehe valimistel seljatas reformist Feliks Undusk kesknaise Siiri Oviiri , riigikogus lubas Isamaaliit seista vastu savisaarlaste ettepanekule keelata valimisliitude sõlmimine .",94,104
riigikogu,ORG,O,75,25,"Presidendi valimiskord ja pädevus , riigikontrolöri ja õiguskantsleri alluvussuhted , riigikogu suurus ja valimiskord , isegi riigi nimi ja lipp , ja tingimata põhiseadus : Miks tahta neid muuta ?",86,95
riigikogu,ORG,O,75,25,"Riigikogu hääletas teisipäeval põhiseaduskomisjoni ettepanekul menetlusest välja kahe keskfraktsiooni liikme algatatud eelnõu , mis oleks vabastanud vanurid kodakondsuse taotlemisel keeleeksamist .",0,9
riigikogu,ORG,O,75,25,"Keskfraktsiooni liikmete Mihhail Stalnuhhini ja Vladimir Velmani algatatud kodakondsusseaduse muutmise eelnõu menetlusest väljahääletamist toetas 44 riigikogu liiget , vastu oli 32 ja erapooletuks ei jäänud keegi .",149,158
riigikogu,ORG,O,75,25,"Kui Kallas siiski kaotaks , jääks valimiste ajal reformistide esinumbriks riigikogu esimees Toomas Savi ( 2. )",74,83
riigikogu,ORG,O,75,25,"Nimekirja esiotsa täidavad teenekad-tõsised parteilased , ministrid ja riigikogu liikmed .",71,80
riigikogu,ORG,O,75,25,Esimest korda üritab saada riigikokku Savisaare naine Vilja Savisaar ( 49. ),27,37
riigikogu,ORG,O,75,25,Eelmistel riigikogu valimistel oli ta Madissoni rahvuslaste keskliidu peaministrikandidaat .,10,19
riigikogu,ORG,O,75,25,pääs riigikokku .,5,15
riigikogu,ORG,O,75,25,"Rahvaerakonna peasekretärina uskus Kannik , et valimisliitude keelustamine ei lähe riigikogus läbi .",83,93
riigikogu,ORG,O,75,25,""" Ma leian , et need on otsitud põhjused selleks , et ametisse nimetada kuulekas Reformierakonna esindaja , "" ütles riigikogu Eestimaa Rahvaliidu fraktsiooni esimees Karel Rüütli .",116,125
riigikogu,ORG,O,75,25,"Riigikogu amnesteeris möödunud neljapäeval kriminaalkoodeksi paragrahvi 62 lõike 2 alusel süüdi mõistetud isikud , pidades silmas Tiit Madissoni , kuid juriidiliselt on see otsus vigane .",0,9
riigikogu,ORG,O,75,25,"Riigikogu mõtet silmas pidades otsustas riigiprokurör Indrek Meelak siiski , et Madisson tuleb vabaks lasta , kuigi ta on süüdi mõistetud paragrahvi 62 , mitte paragrahvi 62 teise lõike alusel , mida Madissoni süüdimõistmise ajal polnud veel olemaski .",0,9
riigikogu,ORG,O,75,25,"Ilma märkuste ja parandusteta Riigikogust läbi läinud Euroopa leping näitas siiski , et Riigikogu ei taha ja ei oska euroasjus enam kaasa rääkida .",30,41
riigikogu,ORG,O,75,25,""" Suhtume Urmi kandidatuuri positiivselt , kuid ametliku seisukohta tema suhtes ei võta , "" ütles riigikogu Reformierakonna fraktsiooni esimees Jürgen Ligi .",98,107
riigikogu,ORG,O,75,25,"Seitseteist valitsusevahetust vähem kui kolmeteistkümne aasta jooksul , Riigikogu kildkondlik killustatus ja võimu võõrandumine valijast viisid Eesti kolmekümnendatel aastatel demokraatia kriisi .",72,81
riigikogu,ORG,O,75,25,"Ühtlasi otsustas Isamaa ja Res Publica Liidu eestseisus arvestada 2007. aasta Riigikogu valimistel nimekirjade koostamisel mõlema erakonna huviga olla esindatud riigikogus , samuti moodustada erakonnas põllumehi ühendava ühenduse moodustamine Põllumeeste Kogu baasil .",161,171
riigikogu,ORG,O,75,25,Heaoluriik vaid Riigikoguga,16,27
riigikogu,ORG,O,75,25,"Veidi utreeritumalt jätkates , kui piirduda üksnes Riigikogu liikmetega , võib Eesti varsti oma keskmist palka mõne heaoluriigiga vaat et võrdsekski pidada .",51,60
riigikogu,ORG,O,75,25,Koonderakonna juhatuse liikmeid Riivo Sinijärve ( endine Londoni saadik ja eksvälisminister ) ja Eino Tamme ( Riigikogu väliskomisjoni esimees ) ei ühenda mitte ainult välispoliitilised töökohad .,110,119
riigikogu,ORG,O,75,25,13.03.1996 Riigikogu ratifitseeris Euroopa inimõiguste ja põhivabaduste konventsiooni ilma surmanuhtlust keelustava 6. lisaprotokollita .,11,20
riigikogu,ORG,O,75,25,5.04.1996 Õiguskantsler Eerik-Juhan Truuväli tegi riigikogule ettepaneku võtta riigikogu liige Heiki Kranich kriminaalvastutusele,50,61
riigikogu,ORG,O,75,25,"Riigikogu esimees Toomas Savi kutsus 50 riigikogu liikme ettepanekul kokku parlamendi erakorralise istungjärgu , kus arutatakse põhiseaduse muutmist omavalitsuste volituste pikendamiseks .",0,9
riigikogu,ORG,O,75,25,Res Publica esimehe Taavi Veskimägi sõnul on Keskerakond alustanud väljumist ühise presidendikandidaadi otsimise protsessist Riigikogus ning nende juhatuse eilne otsus peegeldaski selle põhjendamiseks otsitud argumentide väljatoomist .,125,135
riigikogu,ORG,O,75,25,""" Savisaar on varasemalt väljendanud tahet koos teiste erakonadega parlamendis ühine kandidaat leida ja president Riigikogus ära valida .",114,124
riigikogu,ORG,O,75,25,"Keskpartei eilne otsus tähendab sisuliselt deklaratsiooni , et nad ei soovi jõuda presidendivalimiseteni Riigikogus .",105,115
riigikogu,ORG,O,75,25,""" Riigikogul on praeguse koosseisuga võimalik tõestada , et elame parlamentaarses riigis ning suudame valida rahvale ja riigile uue presidendi kõikidele nähtavalt ja läbipaistvalt Riigikogus .",2,12
riigikogu,ORG,O,75,25,""" Riigikogul on praeguse koosseisuga võimalik tõestada , et elame parlamentaarses riigis ning suudame valida rahvale ja riigile uue presidendi kõikidele nähtavalt ja läbipaistvalt Riigikogus .",180,190
riigikogu,ORG,O,75,25,"Ma ei räägigi siin kõigist neist absurdsustest , mida sisaldas äsja Riigikogus arutusel olnud tollitariifide seaduseelnõu .",68,78
riigikogu,ORG,O,75,25,Riigikogu menetluses on lastetoetuse seaduse ja sellega seonduvate seaduste muutmise seaduse eelnõu .,0,9
riigikogu,ORG,O,75,25,"Pensionäride organisatsioonidel on Riigikogule esitamiseks koos ligi 10 000 allkirja , millega nõutakse keskmise pensioni suuruseks pool keskmist palka .",35,46
riigikogu,ORG,O,75,25,"Oja sõnul plaanivad allkirju koguvad Eesti Pensionäride ühendus , Eesti Pensionäride Liit ning Eesti Pensionäride ja Perede Liit allkirjad Riigikogule üle anda jaanuari lõpus .",139,150
riigikogu,ORG,O,75,25,"Pealkirjas esitatud küsimusele andis Riigikogu eile vastuse - suurem osa saadikuid ei pooldanud Kesk-erakonna ettepanekut negatiivse lisaeelarve arutamisest loobuda - , aga vaevalt et see teema päevakorrast lõplikult maha võtab .",37,46
riigikogu,ORG,O,75,25,"Kaitseväe juhi kiirvahetus toob valitsuse ning Riigikogu ette taas küsimuse vajadusest presidendi tegevust reguleeriva seaduse järele , mida Kadrioru vastuseisul pole kahe eelmise parlamendikoosseisu tööajal õnnestunud kehtestada .",47,56
riigikogu,ORG,O,75,25,"Vaid üle noatera ei jõudnud Riigikogu eelmise koosseisu viimasel istungil 25. veebruaril 1999. lõpphääletusele Vabariigi Presidendi seadus , mida oli kirjutatud kokku kolm aastat .",28,37
riigikogu,ORG,O,75,25,"Seaduseelnõu teatas muu hulgas , et president peab esitama ettepaneku õiguskantsleri , kaitseväe juhataja või ülemjuhataja ametissenimetamiseks Riigikogule hiljemalt 30 päeva enne ametiisiku volituste tähtaegset lõppemist või 30 päeva jooksul arvates volituste ennetähtaegsest lõppemisest .",144,155
riigikogu,ORG,O,75,25,"Mart Laari teine valitsus pole üritanudki seda eelnõu uuesti Riigikogule esitada , kuigi ühed peamised seaduse toetajad olid praegused koalitsioonipoliitikud Mart Nutt , Vootele Hansen ja Jüri Adams .",61,72
riigikogu,ORG,O,75,25,1992. aasta sügisel uue põhiseaduse järgi valitud Riigikogu VII koosseis võttis 23. märtsil 1994 vastu 23 paragrahvist koosnenud Vabariigi Presidendi töökorra seaduse .,50,59
riigikogu,ORG,O,75,25,"Riigikogu võttis siiski seaduse 3. mail muutmata kujul uuesti vastu , kuus päeva hiljem pöördus Meri selle põhiseadusevastaseks tunnistamiseks Riigikohtu poole .",0,9
riigikogu,ORG,O,75,25,"Kohtukolleegium nõustus Meriga selles , et üks seaduse säte laiendab peaministri ja Riigikogu esimehe õigusi põhiseadusevastaselt presidendi arvel .",84,93
riigikogu,ORG,O,75,25,"Pärast järgmisi parlamendivalimisi esitasid toonase opositsiooni esindajad Nutt , Adams ja Hansen 1996. aasta novembris taas sama nimega seaduseelnõu Riigikogule ning seejärel tuli justiitsministeeriumis kirjutatud lähedase sisuga eelnõuga välja Tiit Vähi valitsus .",150,161
